
property_right,2016
property_right,2019
twofold,2012
granting,2005
granting,2017
granting,2019
exclusive,2005
exclusive,2009
exclusive,2012
exclusive,2015
exclusive,2019
exclusive,2021
owner,2005
harmonization,2009
harmonization,2012
harmonization,2019
harmonization,2022
cooperative,2005
cooperative,2008
cooperative,2010
cooperative,2014
cooperative,2016
cooperative,2020
every_country,2005
exploitation,2010
exploitation,2020
lawyer,2005
lawyer,2013
lawyer,2018
sumatra,2005
alarm,2009
alarm,2015
put_place,2005
put_place,2008
put_place,2013
recovery,2005
recovery,2009
recovery,2013
katayama,2005
tsuneo,2005
disaster_prevention,2005
disaster_prevention,2008
chen,2010
yong,2005
yong,2019
geophysics,2005
kato,2005
kato,2018
teruyuki,2005
loster,2005
munich,2012
munich,2020
munich,2022
sopaheluwakan,2005
jan,2005
indonesian_institute,2005
indonesian_institute,2021
science_lipi,2005
id,2020
myanmar,2022
mm,2012
mm,2014
thiruppugazh,2005
gujarat,2005
gujarat,2014
authority,2005
forecasting,2005
forecasting,2013
forecasting,2018
forecasting,2021
modeling,2005
modeling,2007
modeling,2009
modeling,2012
early_warning,2005
early_warning,2008
seismometers,2005
happening,2005
happening,2011
predisaster,2005
stuck,2005
stuck,2010
stuck,2019
relative,2005
relative,2007
relative,2009
relative,2011
relative,2019
weak,2009
weak,2011
weak,2022
telecom,2005
telecom,2016
telecom,2018
yet_exist,2005
yet_exist,2011
yet_exist,2014
vulnerable,2005
vulnerable,2007
vulnerable,2020
cutting,2005
cutting,2011
warnecke,2005
automation,2005
automation,2007
ipa,2005
ahtisaar,2005
chang,2012
chang,2018
taiwan_semiconductor,2005
taiwan_semiconductor,2008
taiwan_semiconductor,2014
hobbs,2005
united,2005
united,2008
united,2012
united,2018
mařik,2005
vladimir,2005
vladimir,2009
head_department,2005
head_department,2009
head_department,2011
head_department,2014
head_department,2019
cybernetics,2005
cybernetics,2009
cybernetics,2022
prague,2005
prague,2007
prague,2009
schlögl,2005
herwig,2005
development_oecd,2012
probably,2005
probably,2007
probably,2012
cutting_edge,2005
cutting_edge,2008
cutting_edge,2015
cutting_edge,2018
cutting_edge,2020
opening,2005
opening,2007
opening,2013
low_cost,2019
customer,2005
stabilization,2005
stabilization,2009
stabilization,2014
stabilization,2016
stabilization,2021
semiconductor,2005
semiconductor,2007
semiconductor,2009
reliability,2005
reliability,2008
rising,2012
manufacturing_company,2005
manufacturing_company,2014
adequately,2005
adequately,2007
adequately,2014
subtle,2005
subtle,2022
sale,2005
sale,2014
sale,2019
translating,2005
translating,2007
translating,2009
translating,2014
translating,2019
translating,2021
factory,2005
factory,2008
factory,2018
promptly,2005
promptly,2021
jp_serageldin,2005
ismail_director,2005
ismail_director,2013
intellisis_corporation,2005
clearer,2005
clearer,2018
clearer,2020
part_world,2008
decent,2005
decent,2014
decent,2017
exceed,2005
exceed,2013
exceed,2022
coming_decade,2005
coming_decade,2022
emit,2005
emit,2015
carbon_dioxide,2005
carbon_dioxide,2007
carbon_dioxide,2018
electricity,2005
electricity,2021
hiroo,2005
hiroo,2014
hiroo,2017
imura,2005
imura,2014
opened_remark,2005
stating,2010
knowledge_transfer,2005
knowledge_transfer,2007
knowledge_transfer,2017
discussing,2005
discussing,2008
embryonic_stem,2005
embryonic_stem,2007
e_cell,2005
e_cell,2007
e_cell,2013
pesticide,2005
pesticide,2009
pesticide,2015
alcohol,2005
alcohol,2015
magnitude,2005
magnitude,2007
magnitude,2012
magnitude,2014
magnitude,2018
magnitude,2021
order_establish,2008
order_establish,2010
order_establish,2021
eradicate,2015
ismail_serageldin,2020
animated,2005
animated,2008
favor,2016
favor,2018
favor,2021
heritage,2005
heritage,2007
heritage,2013
amount_data,2005
amount_data,2007
amount_data,2009
privacy_security,2005
privacy_security,2009
privacy_security,2017
privacy_security,2019
public_domain,2005
brain_circulation,2005
brain_circulation,2019
communicator,2005
communicator,2009
communicator,2018
communicator,2020
revealed,2005
inclusive,2005
inclusive,2017
summarizing,2005
daniel_goldin,2005
revolved,2005
revolved,2007
revolved,2011
constant,2010
constant,2018
surveillance,2014
diagnosis,2005
interconnectivity,2005
interconnectivity,2012
interconnectivity,2016
interconnectivity,2018
unintentional,2005
diagnostic,2011
diagnostic,2018
conceptualization,2005
conceptualization,2012
interoperable,2005
interoperable,2015
regionally,2005
regionally,2018
regionally,2022
bolstered,2005
decision_made,2008
decision_made,2018
decision_made,2020
decision_made,2022
biodiversity,2010
biodiversity,2018
born,2005
born,2007
born,2022
consisting,2005
consisting,2011
consisting,2014
consisting,2021
costly,2005
guide,2005
guide,2009
guide,2017
almost,2005
tangible,2010
tangible,2021
realm,2010
realm,2012
realm,2015
foundation_lyon,2010
canada_ca,2022
kotanchek,2005
theresa,2005
dow,2005
academia_sinica,2019
mimura,2005
mimura,2009
akio,2005
akio,2007
akio,2009
representative_director,2005
representative_director,2016
nippon_steel,2005
nippon_steel,2015
desmarescaux,2008
desmarescaux,2010
desmarescaux,2012
altogether,2005
millennium,2005
millennium,2007
millennium,2015
delay,2014
delay,2016
scientific_industrial,2005
scientific_industrial,2010
building_trust,2005
building_trust,2007
building_trust,2010
building_trust,2016
building_trust,2019
arthur_carty,2014
arthur_carty,2016
productivity,2010
axiom,2005
axiom,2009
trained,2011
trained,2014
base,2005
curiosity,2019
running,2005
running,2007
running,2012
wellspring,2005
wellspring,2014
grip,2005
grip,2011
grip,2019
grinding,2005
despair,2005
despair,2010
despair,2018
embedded,2005
unlimited,2009
unlimited,2021
thousand_year,2005
thousand_year,2011
thousand_year,2016
thousand_year,2020
thousand_year,2022
finite,2012
population_increase,2005
population_increase,2019
population_increase,2022
accomplished,2021
merely,2011
overdeveloped,2005
overdeveloped,2007
overdeveloped,2016
standard_living,2005
standard_living,2010
standard_living,2014
standard_living,2017
standard_living,2020
standard_living,2022
modification,2005
modification,2009
modification,2017
modification,2020
region,2006
kotancheck,2005
quote,2005
quote,2010
quote,2014
herbert,2013
chemist,2005
chemist,2022
innovate,2005
innovate,2020
innovate,2022
employee,2005
employee,2007
employee,2010
employee,2018
chemical_industry,2005
chemical_industry,2009
chemical_industry,2014
chemical_industry,2022
molecule,2005
molecule,2007
molecule,2010
molecule,2018
molecule,2020
rearranges,2005
steel_industry,2005
steel_industry,2009
steel_industry,2017
steel_industry,2019
steel_industry,2021
living_standard,2005
living_standard,2007
living_standard,2010
living_standard,2021
steel_production,2005
steel_production,2020
incorporating,2005
incorporating,2007
incorporating,2009
subsequent,2008
subsequent,2014
subsequent,2016
subsequent,2018
mechanical,2005
steel,2005
steel,2011
steel,2019
manufactured,2005
manufactured,2020
human_race,2005
human_race,2019
social_infrastructure,2005
iron,2005
iron,2019
deoxidized,2005
coking,2005
coking,2007
byproduct,2005
byproduct,2018
byproduct,2022
technically,2005
technically,2014
feasible,2005
feasible,2019
feasible,2021
ethane,2005
substance,2005
substance,2008
substance,2018
substance,2021
contained,2005
contained,2009
contained,2012
contained,2015
unused,2005
unused,2008
unused,2014
heat,2005
heat,2008
generated,2005
calculated,2005
calculated,2016
coke,2005
coke,2015
coke,2021
oven,2005
fuel_cell,2005
fuel_cell,2019
gregorian_vartan,2005
president_carnegie,2005
president_carnegie,2007
biochemistry_biophysics,2005
biochemistry_biophysics,2007
biochemistry_biophysics,2013
san_francisco,2013
ussf,2005
final,2008
final,2010
world_population,2005
world_population,2021
rise_billion,2005
temperature_rise,2005
temperature_rise,2022
centigrade,2005
centigrade,2020
end_century,2005
end_century,2010
end_century,2017
end_century,2019
starvation,2005
starvation,2008
starvation,2015
collective,2005
collective,2008
collective,2010
collective,2017
remembered,2005
remembered,2012
mishimuro,2005
previous,2005
achieve,2012
challenge_ahead,2005
challenge_ahead,2010
challenge_ahead,2014
challenge_ahead,2018
challenge_ahead,2021
deeply,2005
deeply,2009
deeply,2014
engaged,2005
engaged,2007
reaching,2005
reaching,2012
vartan,2005
gregorian,2005
advent,2005
advent,2007
advent,2015
advent,2021
parallel,2005
parallel,2007
outdo,2005
confronted,2005
confronted,2017
volume,2005
volume,2009
volume,2011
accessed,2005
meaning,2005
meaning,2011
meaning,2013
structured,2016
becomes,2019
distill,2005
organize,2005
organize,2012
organize,2014
organize,2016
synthesize,2005
synthesize,2016
synthesize,2022
transdisplinary,2005
affirmed,2005
live_harmony,2005
country_region,2005
country_region,2010
country_region,2012
establish_common,2005
establish_common,2015
establish_common,2021
collaborate,2005
compete,2020
compete,2022
thriving,2005
thriving,2012
thriving,2019
regardless,2005
regardless,2021
substantial,2021
proposition,2005
proposition,2011
proposition,2016
proposition,2022
defend,2005
defend,2017
furthermore,2006
furthermore,2009
venue,2005
overwhelming,2005
overwhelming,2008
overwhelming,2020
index,2020
g,2005
g,2007
g,2015
g,2022
h,2013
hassan_mohamed,2010
hassan_mohamed,2022
k,2014
v,2015
v,2017
v,2019
w,2019
part_publication,2005
network_based,2014
network_based,2022
open_discussion,2015
open_discussion,2017
sake,2011
sake,2014
sake,2016
sake,2020
throughout_century,2014
based_shared,2015
based_shared,2017
address_problem,2022
forum_gather,2016
autumn,2021
background,2021
policymakers_business,2005
policymakers_business,2014
policymakers_business,2017
grand_building,2013
nagatacho_tokyo,2013
refle,2006
current_date,2006
post,2006
post,2010
post,2013
post,2020
lea,2006
ders,2006
enhancing,2006
enhancing,2019
enhancing,2021
benefit_risk,2006
benefit_risk,2009
benefit_risk,2011
benefit_risk,2013
benefit_risk,2018
benefit_risk,2020
utilizing,2006
utilizing,2010
utilizing,2021
tal,2006
ents,2006
open_access,2006
open_access,2009
open_access,2011
open_access,2016
establishing_international,2009
emerging_infectious,2006
emerging_infectious,2009
emerging_infectious,2012
emerging_infectious,2019
quiring,2006
sessio,2006
paving,2006
paving,2014
paving,2016
abe_shinzo,2006
abe_shinzo,2013
abe_shinzo,2020
cabinet_office,2006
cabinet_office,2013
cabinet_office,2021
marburger,2006
pfizer_inc,2006
mitarai,2006
fujio_chairman,2006
canon,2006
pointing,2006
feel,2010
globe,2006
globe,2014
people_live,2006
people_live,2019
harmony_nature,2014
fullest,2006
fullest,2011
reap,2006
reap,2010
reap,2017
reap,2019
shinzo_abe,2006
shinzo_abe,2011
astonishing,2006
astonishing,2015
astonishing,2018
astonishing,2022
deploy,2009
deploy,2011
controlled,2006
controlled,2013
justified,2006
justified,2020
pride,2006
pride,2013
pride,2015
pride,2017
pride,2020
motivation,2011
motivation,2014
motivation,2016
danger,2006
egoistical,2006
temptation,2006
temptation,2016
temptation,2020
independence,2006
independence,2012
independence,2014
independence,2019
independence,2021
proven,2006
intercultural,2006
obstructed,2006
misunderstanding,2006
vast,2006
vast,2010
vast,2015
supported,2006
supported,2009
common_language,2006
common_language,2013
common_language,2022
collectively,2006
ti,2006
me,2006
gradual,2010
gradual,2020
arisen,2006
arisen,2016
calling,2006
portrayed,2006
portrayed,2009
driving_force,2006
driving_force,2018
cycle,2022
patent,2006
patent,2012
prototype,2006
prototype,2010
prototype,2014
prototype,2021
egypt,2006
egypt,2018
strengthening,2009
strengthening,2018
strengthening,2020
strengthening,2022
helalsts,2006
extremely,2006
helpful,2018
frightening,2006
frightening,2012
frightening,2015
frightening,2022
demonstrate,2006
demonstrate,2011
outstripped,2006
care,2006
irony,2006
irony,2014
transportation,2015
fujio,2006
aging_society,2006
aging_society,2022
birthrate,2006
birthrate,2014
birthrate,2016
birthrate,2018
birthrate,2020
confident,2006
confident,2017
confident,2019
confident,2021
previously,2011
previously,2020
resolve,2006
resolve,2011
tackled,2006
namely,2006
namely,2014
namely,2020
namely,2022
firstly,2006
firstly,2018
firstly,2020
properly,2006
functioning,2006
custom,2010
custom,2012
custom,2016
secondly,2006
secondly,2020
financial_resource,2013
financial_resource,2015
thirdly,2006
thirdly,2010
thirdly,2013
thirdly,2015
thirdly,2020
transforation,2006
favorable,2011
favorable,2014
favorable,2021
hard_work,2016
hard_work,2018
foreseeable_future,2012
foreseeable_future,2015
ismael,2006
deputy_prime,2006
deputy_prime,2009
deputy_prime,2013
kw,2006
kw,2018
nippon,2006
idanren,2006
mayor_city,2006
milano,2015
rahman,2006
federal,2013
federal,2017
commissi,2006
advisor_prime,2006
advisor_prime,2012
hiroshi_komiyama,2006
hiroshi_komiyama,2008
hiroshi_komiyama,2011
hiroshi_komiyama,2014
irs,2006
arise,2006
arise,2011
arise,2017
arise,2022
break,2006
break,2008
break,2016
break,2019
fragile,2006
fragile,2009
fragile,2016
repairing,2006
rebuilding,2006
rebuilding,2020
subdivision,2006
compartmentalization,2006
compartmentalization,2022
komiyamasts,2006
started,2006
estimate,2006
peek,2006
middle_century,2006
middle_century,2009
middle_century,2022
key_question,2006
handled,2006
handled,2018
handled,2020
handled,2022
limited_resource,2006
greenhouse,2006
greenhouse,2010
greenhouse,2012
greenhouse,2021
heavily,2006
dependent,2006
dependent,2011
affirms,2006
presently,2010
oil,2019
oil,2022
heavy,2006
heavy,2021
dependence,2006
dependence,2008
dependence,2011
dependence,2018
dependence,2020
artificial,2006
artificial,2009
bacteria,2006
bacteria,2009
biofuel,2006
biofuel,2008
biofuel,2011
biofuel,2020
gasoline,2006
gasoline,2012
gasoline,2021
working_towards,2006
working_towards,2014
working_towards,2019
radioactive,2006
radioactive,2010
radioactive,2012
radioactive,2017
radioactive,2019
highlighted,2006
highlighted,2008
direct,2006
bureaucratic,2006
bureaucratic,2010
bureaucratic,2013
bureaucratic,2020
alleviating,2006
alleviating,2009
alleviating,2014
interesting,2009
pakistan,2006
pakistan,2008
pakistan,2015
undertook,2006
undertook,2014
towards_sustainable,2006
lie,2006
brightest,2006
brightest,2008
rewarding,2006
rewarding,2014
reversing,2006
reversing,2010
reversing,2018
pillar,2006
pillar,2009
pillar,2021
allowance,2006
paid,2006
paid,2018
paid,2022
seniority,2006
constitutes,2006
constitutes,2016
sending,2006
sending,2008
sending,2017
sending,2019
sending,2021
abroad,2006
talented,2006
shared_thought,2006
shared_thought,2008
shared_thought,2010
shared_thought,2014
automobile,2006
convenient,2006
convenient,2013
convenient,2015
convenient,2019
enjoyable,2006
enjoyable,2018
air_pollution,2020
emission_ghg,2006
emission_ghg,2016
challenged,2020
hybrid,2014
hybrid,2022
lasting,2006
lasting,2020
interactive,2013
interactive,2019
protocol,2018
partly,2013
seem,2006
seem,2020
unlikely,2006
unlikely,2017
unlikely,2020
international_agreement,2006
international_agreement,2009
international_agreement,2011
international_agreement,2022
procides,2006
liverpool,2006
poncelet,2006
special_advisor,2006
special_advisor,2012
special_advisor,2022
areva,2010
areva,2012
william,2013
william,2021
board_member,2006
du,2010
pont,2010
nemours,2010
tanaka,2012
tanaka,2018
tanaka,2020
regulating,2006
regulating,2013
regulating,2017
regulating,2019
obtained,2006
obtained,2010
obtained,2016
obtained,2019
supplied,2006
supplied,2010
supplied,2012
supplied,2015
supplied,2019
supplied,2021
possibly,2006
possibly,2008
possibly,2011
study_shown,2006
study_shown,2010
study_shown,2013
study_shown,2018
instigate,2006
completed,2006
completed,2010
completed,2019
initialized,2006
internalized,2006
internalized,2020
capital,2017
leverage,2006
leverage,2008
versus,2009
versus,2011
snp,2006
shall,2006
shall,2009
genome_sequencing,2014
allows_u,2006
allows_u,2018
sequence,2006
sequence,2009
sequence,2016
investigation,2006
investigation,2008
investigation,2017
investigation,2021
criminal,2006
criminal,2009
criminal,2020
criminal,2022
leak,2006
quantity,2006
quantity,2016
quantity,2018
locus,2006
commercialization,2011
commercialization,2018
commercialization,2022
uninformed,2006
uninformed,2008
doubt,2006
doubt,2016
doubt,2018
harsh,2006
harsh,2010
liu,2006
gi,2006
bartl,2006
knut,2006
knut,2016
roche,2006
lombardi,2006
helicos,2006
march,2006
march,2021
ruth,2006
ruth,2013
ruth,2021
principal,2019
astrazeneca,2021
primorac,2006
dragan,2006
sport,2006
sport,2010
sport,2014
sport,2022
hr,2006
hr,2014
rose,2006
rose,2008
rose,2017
rose,2020
rose,2022
allen,2006
allen,2012
allen,2019
pharmacogenetics,2006
dollar,2006
dollar,2008
dollar,2013
dollar,2015
dollar,2022
genomic_research,2006
genomic_research,2010
genomic_research,2015
genomic_research,2017
genomic_research,2019
hopefully,2011
diagnostic_tool,2006
diagnostic_tool,2011
disease_prevention,2006
disease_prevention,2015
crime,2014
cognizant,2006
cognizant,2014
cognizant,2016
liusts,2006
could_used,2006
could_used,2012
discriminate,2006
susceptible,2006
susceptible,2011
susceptible,2014
susceptible,2017
susceptible,2020
insurance_company,2006
insurance_company,2010
insurance_company,2019
regulatory_agency,2006
regulatory_agency,2008
regulatory_agency,2013
legislative,2006
legislative,2014
legislative,2016
legislative,2021
vault,2006
possession,2006
gather,2006
visionary,2006
visionary,2008
visionary,2011
visionary,2017
visionary,2021
deriving,2006
deriving,2013
foreseeable,2006
foreseeable,2010
foreseeable,2015
foreseeable,2020
thajchayapong,2006
pairash,2006
senior_advisor,2006
development_agency,2006
nstda_th,2006
cerf,2006
cerf,2022
vinton,2006
vinton,2022
evangelist,2006
evangelist,2022
dvivedi,2006
dhananjaya,2006
shinsei,2006
leonard,2006
augmentum,2006
tiemann,2006
red,2006
red,2015
red,2019
hat,2006
hat,2015
osi,2006
status,2011
status,2018
handling,2010
disappearance,2006
disappearance,2014
pc,2006
pc,2017
pervasive,2006
pervasive,2012
pervasive,2014
pervasive,2022
virtually,2010
virtually,2018
virtually,2020
virtually,2022
connecting,2012
number_people,2006
sharing_information,2006
sharing_information,2018
sharing_information,2020
style,2010
style,2016
becoming_increasingly,2009
becoming_increasingly,2021
rich_poor,2006
rich_poor,2014
rich_poor,2017
english,2006
english,2008
english,2021
distinguishing,2006
distinguishing,2019
bad,2006
bad,2008
bad,2010
bad,2012
left_behind,2006
left_behind,2012
reaping,2006
social_implication,2006
social_implication,2009
social_implication,2020
social_implication,2022
indispensable,2006
indispensable,2015
indispensable,2020
long_run,2006
long_run,2008
long_run,2021
darling,2006
martha,2006
national_academy,2006
kao,2006
kao,2009
kim,2011
kim,2022
hourn,2006
president_founder,2006
president_founder,2013
cambodia,2006
kh,2006
léna,2006
france,2006
norrby,2006
erling,2006
royal,2006
royal,2012
royal,2017
royal,2021
swedish,2010
swedish,2015
swedish,2022
rsas,2006
rsas,2015
lk,2011
vector,2012
strengthen,2008
strengthen,2010
strengthen,2012
strengthen,2014
reasoning,2006
journey,2006
journey,2017
coverage,2011
coverage,2013
sensationalize,2006
slant,2006
slant,2014
dubious,2006
accurate_information,2006
accurate_information,2008
accurate_information,2010
accurate_information,2015
accurate_information,2017
accurate_information,2020
combating,2006
combating,2018
quackery,2006
corrosive,2006
underestimated,2010
underestimated,2015
labor_force,2006
labor_force,2013
labor_force,2015
labor_force,2019
figh,2006
obscurantism,2006
extremism,2006
forefront,2006
forefront,2010
forefront,2014
forefront,2016
declerck,2006
declerck,2009
interuniversity,2006
interuniversity,2012
microelectronics,2006
microelectronics,2009
microelectronics,2012
microelectronics,2016
imec,2006
imec,2009
imec,2012
ryan,2006
ryan,2017
bionanotechnology,2006
university_oxford,2006
university_oxford,2009
university_oxford,2017
kazunobu,2006
principal_fellow,2006
principal_fellow,2013
nanotec,2006
nanotec,2011
nanotec,2017
von,2017
ehr,2006
ii,2006
ii,2014
ii,2017
ii,2019
founder_chairman,2022
zyvex,2006
emerges,2006
emerges,2014
emerges,2016
conti,2006
conti,2013
nue,2006
materi,2006
appear,2022
pioneering,2011
pioneering,2019
entrepreneurial,2021
reproducibility,2006
reproducibility,2011
reproducibility,2016
reproducibility,2019
adherence,2006
adherence,2008
nanostandards,2006
gmo,2012
gmo,2022
raised,2006
raised,2011
ethical_legal,2006
ethical_legal,2008
ethical_legal,2015
fort,2006
unately,2006
slowing,2010
educational_program,2006
educational_program,2012
acceptance,2014
boost,2018
intellisis,2006
emmott,2006
stephen,2006
stephen,2008
stephen,2010
stephen,2013
stephen,2019
harbour,2013
malcolm,2013
nobel,2006
nobel,2010
nobel,2014
nobel,2017
family,2011
slac,2006
rodolfo,2006
rodolfo,2008
fondazione,2006
torino,2006
torino,2008
torino,2010
restriction,2016
invests,2006
invests,2015
societal_problem,2006
societal_problem,2016
constituent,2014
constituent,2016
constituent,2022
forg,2006
et,2006
et,2015
compelling,2022
organized,2006
unbiased,2015
advice,2006
regular,2006
regular,2022
barbour,2006
haley,2006
mississippi,2006
matsuda,2006
iwao,2006
rees,2006
nobelsts,2006
kurokawa,2006
kurokawa,2021
enunciated,2006
fragileness,2006
undergone,2006
undergone,2010
undergone,2013
undergone,2019
unimaginable,2006
longer_life,2006
longer_life,2011
longer_life,2014
longer_life,2016
expectancy,2006
expectancy,2016
people_living,2014
people_living,2019
must_taken,2006
must_taken,2008
must_taken,2013
current_generation,2010
knew,2006
knew,2010
knew,2017
knew,2021
orated,2006
orated,2016
stagnant,2006
stagnant,2010
cut,2006
consistently,2006
consistently,2017
consistently,2019
strengthened,2010
strengthened,2022
endeavored,2006
endeavored,2009
endeavored,2015
endeavored,2018
asian,2022
oth,2006
oth,2013
pocountries,2006
united_state,2006
judged,2006
judged,2010
judged,2015
job_creation,2006
job_loss,2006
fastest,2006
fastest,2011
fastest,2013
fastest,2018
fastest,2021
existential,2006
gulf,2006
gulf,2008
gulf,2014
stop,2014
cardiovascular_disease,2006
ailment,2006
ailment,2010
ailment,2016
tropic,2006
tropic,2010
tropic,2016
prognosis,2006
prognosis,2011
prognosis,2022
scary,2006
satisfactory,2006
satisfactory,2011
fix,2006
fix,2014
fix,2019
horizon,2006
horizon,2010
horizon,2019
political_leader,2006
political_leader,2015
political_leader,2020
typically,2006
typically,2016
typically,2020
typically,2022
specialist,2009
specialist,2020
unless,2006
unless,2020
collaborative_effort,2006
collaborative_effort,2008
collaborative_effort,2021
kumar,2006
kumar,2010
kumar,2014
ashok,2006
ashok,2014
house,2006
house,2010
house,2017
parliament_uk,2006
parliament_uk,2010
parliament_uk,2013
varmus,2006
varmus,2010
memorial,2006
shiozaki,2006
yasuhisa,2006
foreign_affair,2006
foreign_affair,2008
schaal,2006
schaal,2008
barbara,2006
barbara,2008
reessts,2006
yeo,2006
yeo,2010
yeo,2012
yeo,2014
impractical,2006
impractical,2019
seeking,2010
quickly,2013
applicable,2006
short_term,2009
short_term,2015
alternative_energy,2012
alternative_energy,2015
constructive,2006
constructive,2009
constructive,2019
scientist_politician,2013
scientist_politician,2021
dialogue_among,2017
refocus,2006
refocus,2011
refocus,2020
consequently,2011
consequently,2019
whenever,2006
whenever,2020
vested_interest,2006
vested_interest,2021
donor,2006
donor,2016
donor,2018
donor,2021
advocacy,2011
advocacy,2017
disagreed,2006
disagreed,2012
disagreed,2014
disagreed,2016
disagreed,2019
constituency,2006
constituency,2009
constituency,2012
keen,2006
keen,2010
keen,2013
keen,2015
keen,2019
keen,2022
taxpayer,2006
taxpayer,2010
taxpayer,2014
taxpayer,2018
taxpayer,2022
pocket,2006
pocket,2012
pocket,2014
pocket,2021
tical,2006
tihs,2006
limitless,2006
limitless,2008
limitless,2010
information_analysis,2006
information_analysis,2016
make_decision,2010
make_decision,2012
make_decision,2015
make_decision,2018
time_frame,2006
thailand,2006
elopment,2006
apec,2006
apec,2013
pool,2020
biomass,2006
biomass,2008
biomass,2012
road,2012
road,2015
alignment,2006
alignment,2013
rattanapiansts,2006
war,2006
war,2015
war,2019
allocate,2006
allocate,2010
allocate,2016
allocate,2020
allocate,2022
sich,2006
sunshine,2006
scarce,2006
scarce,2009
scarce,2011
scarce,2013
scarce,2015
scarce,2019
disease_cancer,2006
disease_cancer,2018
mere,2006
dream,2006
dream,2010
dream,2014
dream,2019
pain,2006
pain,2016
agree,2006
agree,2018
politica,2006
nearly,2006
year_old,2006
year_old,2012
year_old,2014
year_old,2017
scientific_advice,2006
scientific_advice,2010
scientific_advice,2013
scientific_advice,2016
scientific_advice,2019
scientific_advice,2021
contract,2006
contract,2013
contract,2015
contract,2021
work_done,2011
volunteer,2006
volunteer,2010
volunteer,2014
volunteer,2016
volunteer,2021
pro,2009
pro,2013
bono,2006
evaluated,2006
evaluated,2014
evaluated,2019
evaluated,2021
provide_advice,2006
provide_advice,2010
provide_advice,2012
provide_advice,2018
timing,2006
responsive,2006
responsive,2008
responsive,2020
preoccupation,2006
preoccupation,2012
curb,2006
curb,2016
polluting,2006
polluting,2012
polluting,2016
polluting,2020
urgently,2006
urgently,2008
urgently,2012
soon_possible,2006
campbell_donald,2012
cae,2006
incorporated,2012
incorporated,2014
ca_speaker,2011
botha,2006
hannes,2006
general_manager,2011
general_manager,2014
general_manager,2021
sasol,2006
sasol,2011
sasol,2017
south_africa,2010
chung,2006
kunmo,2006
korean,2006
sao,2006
sao,2014
dixon,2006
meggs,2006
tony,2006
tony,2008
tony,2011
tony,2017
tony,2019
bp,2015
bp,2018
bp,2020
naitoh,2006
masahisa,2006
clare,2006
coin,2006
coin,2009
coin,2017
tow,2006
reserve,2006
reserve,2020
reserve,2022
conveniently,2006
china_india,2015
china_india,2022
russia,2006
fossil,2006
fossil,2008
fossil,2010
fossil,2012
fossil,2018
hydro,2006
hydro,2009
hydro,2013
hydro,2015
hydro,2021
importantly,2006
importantly,2010
importantly,2014
optimization,2006
optimization,2014
inevitable,2006
inevitable,2009
inevitable,2012
controversy,2012
controversy,2020
gfar,2006
gfar,2008
sakarindr_president,2006
sakarindr_president,2013
daar,2006
abdallah,2006
surgery,2006
surgery,2013
surgery,2015
surgery,2020
horsch,2006
legocki,2006
andrzej,2006
president_polish,2006
president_polish,2008
schaalsts,2006
lewanika,2006
lewanika,2010
mwananyanda,2006
mwananyanda,2009
scientif,2006
zm,2006
mundree,2006
sagadevan,2006
plantbio,2006
patell,2006
villoo,2006
founder_chief,2012
founder_chief,2014
founder_chief,2021
avestha,2006
gengraine,2006
pvt,2006
avesthagen,2006
speciosa,2006
uganda,2006
uganda,2015
uganda,2019
ug,2006
damaging,2006
damaging,2009
damaging,2019
amongst,2006
amongst,2012
amongst,2021
biosafety,2006
modified_organism,2006
african_country,2006
context,2013
hybridization,2006
hybridization,2022
agronomy,2006
duplication,2006
duplication,2009
duplication,2012
duplication,2014
anderson,2006
anderson,2022
coleman,2006
cassatt,2006
kitano_hiroaki,2006
kitano_hiroaki,2022
sony_computer,2006
sony_computer,2012
koanantakool_thaweesak,2006
koanantakool_thaweesak,2013
electronics,2006
electronics,2020
electronics,2022
nectec,2006
nectec,2008
liu_peng,2006
penrod,2006
radu,2006
fokus,2006
ro,2006
ro,2008
pritlove,2006
tim,2006
tim,2021
chaos,2006
chaos,2008
chaos,2011
chaos,2019
club,2006
club,2009
malfunctioning,2006
malfunctioning,2015
secured,2006
secured,2012
secured,2021
apparent,2018
neural,2006
neural,2022
immune_system,2006
immune_system,2021
reductionistic,2006
decomposable,2006
architecture,2010
architecture,2012
architecture,2014
management_system,2006
management_system,2016
copyrig,2006
ht,2006
ht,2013
ipr,2006
chiao,2006
tung,2006
kiranandana,2006
suchada,2006
chulalongkorn,2006
chulalongkorn,2008
chulalongkorn,2015
miller,2006
miller,2017
hoover,2006
hiroaki,2006
hiroaki,2008
hiroaki,2015
hiroaki,2022
kitanosts,2006
otieno,2006
malo,2006
joseph,2006
joseph,2012
joseph,2014
joseph,2018
joseph,2022
kenya,2006
kenya,2017
kenya,2019
knas,2006
parker,2006
parker,2010
peccei,2006
roberto,2006
roberto,2013
roberto,2022
los_angeles,2014
los_angeles,2016
los_angeles,2018
los_angeles,2020
los_angeles,2022
sironi,2006
gianpiero,2006
milan,2006
milan,2021
durongkaveroj_pichet,2006
durongkaveroj_pichet,2013
durongkaveroj_pichet,2018
gradu,2006
ate,2006
king_mongkut,2006
king_mongkut,2013
keidel,2006
hannemor,2006
tum,2006
tum,2012
tum,2020
tum,2022
inherited,2006
inherited,2009
horizontal,2006
horizontal,2009
horizontal,2017
insufficiently,2006
insufficiently,2020
american,2006
american,2012
american,2020
